,0
Annual return,-0.018761640850229577
Cumulative returns,-0.0100950600000006
Annual volatility,0.039404617780487386
Sharpe ratio,-0.46107115652425346
Calmar ratio,-0.6101610989873677
Stability,0.008763011881683016
Max drawdown,-0.030748667657388633
Omega ratio,0.8773582103516789
Sortino ratio,-0.6345044563845786
Skew,-0.09804882622165283
Kurtosis,13.43925049387245
Tail ratio,1.1507209164027001
Daily value at risk,-0.005036611756147335
