,0
Annual return,-0.6035375364865666
Cumulative returns,-0.39081232000000055
Annual volatility,0.3999679918768854
Sharpe ratio,-2.1086628630361166
Calmar ratio,-1.2938365903296365
Stability,0.8121174716573043
Max drawdown,-0.46647122287119785
Omega ratio,0.6790035614390629
Sortino ratio,-2.652881372305695
Skew,-0.19971347669957695
Kurtosis,3.4805044931159745
Tail ratio,0.5742175945017207
Daily value at risk,-0.0537380464983318
