,0
Annual return,-0.04390331242129497
Cumulative returns,-0.02376461999999968
Annual volatility,0.3709376252984665
Sharpe ratio,0.06153982930959133
Calmar ratio,-0.18335840635205014
Stability,0.095461041443371
Max drawdown,-0.23943986695106922
Omega ratio,1.0108127524667252
Sortino ratio,0.09614652917818128
Skew,0.6036322445429202
Kurtosis,1.7850561367297537
Tail ratio,1.5195153450811154
Daily value at risk,-0.04664316294973758
