,0
Annual return,0.06774331058908811
Cumulative returns,0.03573846000000036
Annual volatility,0.36847306491275456
Sharpe ratio,0.361278055285299
Calmar ratio,0.22754551282639385
Stability,1.4510002116477209e-05
Max drawdown,-0.2977132343663176
Omega ratio,1.0698384172887978
Sortino ratio,0.5223173440171207
Skew,-0.10946895807706455
Kurtosis,3.168810946753446
Tail ratio,1.1134488472692294
Daily value at risk,-0.04589498374088177
