,0
Annual return,-0.6138188725591555
Cumulative returns,-0.3993270699999987
Annual volatility,0.48243155156642786
Sharpe ratio,-1.7255212457614322
Calmar ratio,-1.1946765826796857
Stability,0.7794195791726092
Max drawdown,-0.5137950148669913
Omega ratio,0.7157015168553598
Sortino ratio,-2.194644168916083
Skew,-0.42162945800362056
Kurtosis,3.461565417292735
Tail ratio,0.6574204430714665
Daily value at risk,-0.06408401909731404
