,0
Annual return,-0.28796325614291807
Cumulative returns,-0.16635061999999956
Annual volatility,0.3561182349458639
Sharpe ratio,-0.7778514173520683
Calmar ratio,-0.9060674078938694
Stability,0.5265264355798555
Max drawdown,-0.31781659248982513
Omega ratio,0.869153937861316
Sortino ratio,-1.158380562750731
Skew,0.748324035420936
Kurtosis,2.987359528557299
Tail ratio,1.0609869765148499
Daily value at risk,-0.04596591475326145
