,0
Annual return,-0.1795832631843488
Cumulative returns,-0.10061206000000145
Annual volatility,0.3218896913540056
Sharpe ratio,-0.45369462436008595
Calmar ratio,-0.6185083986617462
Stability,0.3863318684869766
Max drawdown,-0.29034894849109466
Omega ratio,0.9203422994155736
Sortino ratio,-0.6027786905417272
Skew,-0.44588963984861985
Kurtosis,3.4240572282675474
Tail ratio,0.7482688176050991
Daily value at risk,-0.04113381149849476
