,0
Annual return,-0.27555780666594887
Cumulative returns,-0.1586009800000001
Annual volatility,0.30596693347032006
Sharpe ratio,-0.8993097807379
Calmar ratio,-0.9154960161727589
Stability,0.5535646975451008
Max drawdown,-0.3009929063568417
Omega ratio,0.8454548494268433
Sortino ratio,-1.1582955274661462
Skew,-0.696861249842683
Kurtosis,4.31631063394212
Tail ratio,0.8584751638152197
Daily value at risk,-0.03964011127107294
