,0
Annual return,-0.45324621351258
Cumulative returns,-0.27634541000000024
Annual volatility,0.4711136709728919
Sharpe ratio,-1.0474851728186914
Calmar ratio,-1.2183379702133816
Stability,0.5387446382289869
Max drawdown,-0.37202010000000063
Omega ratio,0.8270836229638032
Sortino ratio,-1.493909634278056
Skew,0.48514692865750486
Kurtosis,2.557605488846825
Tail ratio,0.8992300708929367
Daily value at risk,-0.06131301562182563
