,0
Annual return,-0.29047985828658573
Cumulative returns,-0.1679303600000014
Annual volatility,0.30186868897918867
Sharpe ratio,-0.9854936177314321
Calmar ratio,-0.8828373414333959
Stability,0.5559788521381955
Max drawdown,-0.3290298729491388
Omega ratio,0.8383429788521285
Sortino ratio,-1.310535985285485
Skew,-0.20236716222096637
Kurtosis,3.430614375759175
Tail ratio,0.8404686657385726
Daily value at risk,-0.039212394531803155
