,0
Annual return,-0.13487689516335954
Cumulative returns,-0.0746804499999989
Annual volatility,0.2092069146933273
Sharpe ratio,-0.5892606438839573
Calmar ratio,-0.9665541513798611
Stability,0.30988425326011587
Max drawdown,-0.13954406483155457
Omega ratio,0.891529876536679
Sortino ratio,-0.8763090692368992
Skew,0.9576510434479163
Kurtosis,5.409380409477018
Tail ratio,0.8509004652429518
Daily value at risk,-0.026846789790718056
