,0
Annual return,-0.3466011715333378
Cumulative returns,-0.20386191000000076
Annual volatility,0.47874808375266925
Sharpe ratio,-0.6506513563567424
Calmar ratio,-0.9509896845222773
Stability,0.3589432383098235
Max drawdown,-0.36446365000000014
Omega ratio,0.890609175232336
Sortino ratio,-0.9184713704720711
Skew,0.1779154829220541
Kurtosis,1.8781226099616752
Tail ratio,1.134177363739158
Daily value at risk,-0.061552692591850346
