,0
Annual return,-0.4879377183683433
Cumulative returns,-0.30131718000000085
Annual volatility,0.38139053790690924
Sharpe ratio,-1.561635571993736
Calmar ratio,-1.229596393066311
Stability,0.7611161199167219
Max drawdown,-0.396827545298459
Omega ratio,0.7472493249305693
Sortino ratio,-2.0181499400233434
Skew,-0.27779495572277263
Kurtosis,4.339706020575059
Tail ratio,0.8441898668769954
Daily value at risk,-0.05041415563156853
