,0
Annual return,-0.5643504290746921
Cumulative returns,-0.35926168999999875
Annual volatility,0.5053482140953689
Sharpe ratio,-1.3900729772508478
Calmar ratio,-1.2496010326514682
Stability,0.7343347933580582
Max drawdown,-0.45162448999999955
Omega ratio,0.7798283006979331
Sortino ratio,-1.867735104109264
Skew,0.11628183861631154
Kurtosis,2.106934999637426
Tail ratio,0.8716216508918248
Daily value at risk,-0.0664554733982524
