,0
Annual return,-0.32399436272251236
Cumulative returns,-0.1892220000000001
Annual volatility,0.3134543919124997
Sharpe ratio,-1.091302105397955
Calmar ratio,-1.0742684396138658
Stability,0.6592401906663496
Max drawdown,-0.3015953469125172
Omega ratio,0.8138209526467619
Sortino ratio,-1.424561839223639
Skew,-0.43159166812620914
Kurtosis,4.744642188885165
Tail ratio,0.8277809002338024
Daily value at risk,-0.04084897562768947
