,0
Annual return,0.5750057827813702
Cumulative returns,0.275518810000001
Annual volatility,0.36157801810888396
Sharpe ratio,1.435482873584485
Calmar ratio,2.7834649014499733
Stability,0.4057409924430189
Max drawdown,-0.20657913900111904
Omega ratio,1.3070469961797668
Sortino ratio,2.3990669510757843
Skew,0.47380587374869043
Kurtosis,2.460158583685989
Tail ratio,1.6024329438896012
Daily value at risk,-0.043494869575812174
