,0
Annual return,-0.39317074226105486
Cumulative returns,-0.23478119999999902
Annual volatility,0.40374140332888764
Sharpe ratio,-1.0354525871976714
Calmar ratio,-1.2394944683669222
Stability,0.663004437733951
Max drawdown,-0.31720249851463334
Omega ratio,0.8280461888050388
Sortino ratio,-1.4289343682608864
Skew,0.16514270400594538
Kurtosis,3.2619192075430234
Tail ratio,0.9726169852117439
Daily value at risk,-0.052525584313084364
