,0
Annual return,-0.07678561701084907
Cumulative returns,-0.04189725
Annual volatility,0.3857607048922217
Sharpe ratio,-0.01733753446816653
Calmar ratio,-0.3066880598733704
Stability,0.13999442081689364
Max drawdown,-0.2503704156025943
Omega ratio,0.9969103210736888
Sortino ratio,-0.026792295732072157
Skew,0.6453563093613737
Kurtosis,2.51856826812395
Tail ratio,1.4156585681591298
Daily value at risk,-0.04862782074693288
