,0
Annual return,-0.10362769019289098
Cumulative returns,-0.05692252000000042
Annual volatility,0.3575206377724855
Sharpe ratio,-0.1294816233166354
Calmar ratio,-0.4073080843299008
Stability,0.18130426826197596
Max drawdown,-0.2544209019651015
Omega ratio,0.9775686759915977
Sortino ratio,-0.1960579762216978
Skew,0.45700755837344886
Kurtosis,1.820508408355006
Tail ratio,1.4342433325238328
Daily value at risk,-0.0452270662935651
