,0
Annual return,-0.2826825975043634
Cumulative returns,-0.16304421000000013
Annual volatility,0.37129444514950477
Sharpe ratio,-0.7089640485476991
Calmar ratio,-0.9150508410401963
Stability,0.4602781786032287
Max drawdown,-0.3089255643795925
Omega ratio,0.8855546671946469
Sortino ratio,-0.9571469421386344
Skew,-0.19896823955059054
Kurtosis,1.762943792959371
Tail ratio,0.9842783738197435
Daily value at risk,-0.04782328410150829
