,0
Annual return,0.19651142348945028
Cumulative returns,0.10088301000000066
Annual volatility,0.38961988547813875
Sharpe ratio,0.6519105448607319
Calmar ratio,0.775319446041837
Stability,0.011451498903043332
Max drawdown,-0.2534586543555446
Omega ratio,1.1335207482799032
Sortino ratio,1.036876396895634
Skew,0.7284862563756154
Kurtosis,4.473369170781723
Tail ratio,1.3820771856260436
Daily value at risk,-0.04807956572228898
