,0
Annual return,-0.3499525875197732
Cumulative returns,-0.20605214000000027
Annual volatility,0.31980099581202026
Sharpe ratio,-1.186524838439579
Calmar ratio,-1.0691311604510403
Stability,0.6143987926884358
Max drawdown,-0.3273242801866674
Omega ratio,0.8004803453975153
Sortino ratio,-1.5977615433761738
Skew,0.017554797052411322
Kurtosis,4.107713245795377
Tail ratio,0.7246804527841618
Daily value at risk,-0.041796899493181126
