,0
Annual return,-0.4471317005627182
Cumulative returns,-0.2720211500000004
Annual volatility,0.34357496168898916
Sharpe ratio,-1.5508342363105903
Calmar ratio,-1.2561451005742343
Stability,0.706711091992983
Max drawdown,-0.35595545479444723
Omega ratio,0.7360792801212566
Sortino ratio,-1.9970709601859693
Skew,-0.3534506269883941
Kurtosis,4.890152205789955
Tail ratio,0.7985515225191634
Daily value at risk,-0.04540077252927657
