,0
Annual return,-0.18850813040191927
Cumulative returns,-0.10586677000000089
Annual volatility,0.32291693923512793
Sharpe ratio,-0.48579198915613997
Calmar ratio,-0.6923811940514987
Stability,0.43028985675140863
Max drawdown,-0.27226061600381685
Omega ratio,0.907726177416423
Sortino ratio,-0.68071480012516
Skew,-0.0633437430558116
Kurtosis,6.297675783057382
Tail ratio,0.933345860949768
Daily value at risk,-0.04130621208888452
