,0
Annual return,-0.45805956572018147
Cumulative returns,-0.2797652899999987
Annual volatility,0.3791433091490206
Sharpe ratio,-1.426325401606162
Calmar ratio,-1.3627769272818777
Stability,0.7019326463320922
Max drawdown,-0.3361221903234029
Omega ratio,0.773900204310687
Sortino ratio,-1.955951470574383
Skew,0.45559854062279476
Kurtosis,2.3367474534372796
Tail ratio,0.746511493458158
Daily value at risk,-0.04991352626919417
