Date,Open,High,Low,Close,Volume,amount,outstanding_share,turnover,ticker
2021-01-13,114.73,114.95,112.35,114.3,7642412,39965612,2529575634,0.003021223,sh600649
2021-01-14,113.22,114.95,113.22,114.52,4759434,25095577,2529575634,0.001881515,sh600649
2021-01-15,114.08,114.95,114.08,114.73,4125083,21809442,2529575634,0.001630741,sh600649
2021-01-18,114.73,114.95,114.08,114.3,4357519,22992546,2529575634,0.001722628,sh600649
2021-01-19,114.52,116.47,112.56,114.95,8882590,46907911,2529575634,0.003511494,sh600649
2021-01-20,114.52,114.95,113.87,114.08,2750206,14487097,2529575634,0.00108722,sh600649
2021-01-21,114.52,114.95,113.65,114.08,3619063,19038737,2529575634,0.0014307,sh600649
2021-01-22,113.43,113.43,111.26,111.7,6895412,35645049,2529575634,0.002725917,sh600649
2021-01-25,110.61,111.48,109.53,110.61,5813512,29524482,2529575634,0.002298216,sh600649
2021-01-26,109.96,110.61,109.09,109.53,4279273,21617970,2529575634,0.001691696,sh600649
2021-01-27,109.31,109.96,108.44,108.88,5370188,27018592,2529575634,0.00212296,sh600649
2021-01-28,108.88,108.88,107.36,108.01,4516263,22474878,2529575634,0.001785384,sh600649
2021-01-29,107.58,108.44,106.28,107.58,5357788,26530292,2529575634,0.002118058,sh600649
2021-02-01,107.58,107.58,105.19,105.62,5082148,24817169,2529575634,0.002009091,sh600649
2021-02-02,105.41,105.84,104.97,105.84,3380744,16418514,2529575634,0.001336487,sh600649
2021-02-03,105.19,105.84,103.46,103.89,4230689,20282705,2529575634,0.00167249,sh600649
2021-02-04,103.89,104.32,102.8,104.11,4584697,21870996,2529575634,0.001812437,sh600649
2021-02-05,103.89,104.54,103.24,103.67,3804209,18191355,2529575634,0.001503892,sh600649
2021-02-08,103.67,104.32,103.46,103.67,4222990,20211092,2529575634,0.001669446,sh600649
2021-02-09,103.46,104.54,103.02,104.11,3871331,18522707,2529575634,0.001530427,sh600649
2021-02-10,104.32,106.06,103.89,105.62,4278520,20756641,2529575634,0.001691398,sh600649
2021-02-18,105.84,106.49,105.19,105.41,8554149,41648656,2529575634,0.003381654,sh600649
2021-02-19,105.84,107.36,105.19,106.93,7482135,36637396,2529575634,0.002957862,sh600649
2021-02-22,107.14,109.31,107.14,108.01,6953966,34736183,2529575634,0.002749064,sh600649
2021-02-23,108.23,108.88,106.93,107.14,5568497,27626534,2529575634,0.002201356,sh600649
2021-02-24,107.14,107.79,107.14,107.58,3999496,19816901,2529575634,0.001581094,sh600649
2021-02-25,107.36,111.05,107.14,107.79,23046640,115522568,2529575634,0.009110872,sh600649
2021-02-26,106.28,107.36,105.84,105.84,10069532,49475356,2529575634,0.00398072,sh600649
2021-03-01,105.84,106.49,105.62,105.62,9446846,46105110,2529575634,0.003734558,sh600649
2021-03-02,106.06,106.06,104.11,104.76,8958107,43335009,2529575634,0.003541348,sh600649
2021-03-03,104.76,105.41,104.32,104.76,10356539,50028051,2529575634,0.00409418,sh600649
2021-03-04,104.32,105.19,104.32,104.97,7526434,36379695,2529575634,0.002975374,sh600649
2021-03-05,105.19,106.06,104.97,105.84,8088261,39378010,2529575634,0.003197477,sh600649
2021-03-08,106.49,106.71,105.41,105.41,10887036,53167569,2529575634,0.004303898,sh600649
2021-03-09,105.41,105.62,103.67,104.54,8738787,42200480,2529575634,0.003454645,sh600649
2021-03-10,104.76,105.19,103.46,104.11,6731842,32326227,2529575634,0.002661253,sh600649
2021-03-11,103.67,104.97,103.46,104.76,5912976,28412160,2529575634,0.002337537,sh600649
2021-03-12,104.32,106.06,103.89,105.84,7994652,38748824,2529575634,0.003160472,sh600649
2021-03-15,105.62,107.14,104.76,106.06,10758920,52593436,2529575634,0.004253251,sh600649
2021-03-16,106.06,106.71,105.84,106.49,8799915,43131217,2529575634,0.003478811,sh600649
2021-03-17,106.49,106.93,105.41,105.84,5683620,27803449,2529575634,0.002246867,sh600649
2021-03-18,106.06,106.28,105.19,105.62,6048578,29467871,2529575634,0.002391143,sh600649
2021-03-19,105.19,106.06,104.97,105.62,4639350,22564200,2529575634,0.001834043,sh600649
2021-03-22,105.62,106.93,105.41,106.49,7530208,36941581,2529575634,0.002976866,sh600649
2021-03-23,106.93,107.79,105.84,106.49,6179582,30320937,2529575634,0.002442932,sh600649
2021-03-24,107.14,109.53,106.06,107.36,28744475,142936408,2529575634,0.011363359,sh600649
2021-03-25,107.58,109.09,106.93,107.58,18293912,91016369,2529575634,0.007232008,sh600649
2021-03-26,107.36,108.01,106.93,107.36,14245165,70555245,2529575634,0.005631445,sh600649
2021-03-29,106.71,108.01,106.49,107.79,16919021,83825236,2529575634,0.006688482,sh600649
2021-03-30,107.36,108.23,106.28,106.71,7083595,34924712,2529575634,0.00280031,sh600649
2021-03-31,106.49,110.4,106.06,109.53,15042782,75136473,2529575634,0.005946761,sh600649
2021-04-01,109.31,109.96,108.23,109.31,8856926,44575520,2529575634,0.003501349,sh600649
2021-04-02,109.31,109.75,108.44,109.53,7829252,39468025,2529575634,0.003095085,sh600649
2021-04-06,112.56,112.56,109.09,109.53,12490949,63423820,2529575634,0.004937962,sh600649
2021-04-07,109.09,109.53,108.66,109.09,6571215,33046463,2529575634,0.002597754,sh600649
2021-04-08,108.66,109.09,107.79,108.44,7072706,35384209,2529575634,0.002796005,sh600649
2021-04-09,108.01,108.01,107.36,107.58,6731259,33414731,2529575634,0.002661023,sh600649
2021-04-12,107.79,109.53,107.58,109.31,7994648,40174359,2529575634,0.00316047,sh600649
2021-04-13,109.31,109.53,108.66,108.88,5844004,29402785,2529575634,0.002310271,sh600649
2021-04-14,108.88,109.31,108.23,108.88,5335088,26739418,2529575634,0.002109084,sh600649
2021-04-15,108.44,109.09,108.01,108.88,4535136,22703761,2529575634,0.001792845,sh600649
2021-04-16,108.88,110.4,108.44,110.18,7693473,38928842,2529575634,0.003041409,sh600649
2021-04-19,110.4,111.48,109.75,110.18,8288200,42124848,2529575634,0.003276518,sh600649
2021-04-20,110.4,110.61,109.53,110.18,6984582,35427790,2529575634,0.002761167,sh600649
2021-04-21,109.75,110.4,109.09,110.18,6351824,32142374,2529575634,0.002511024,sh600649
2021-04-22,110.18,111.26,109.96,110.4,7026592,35809198,2529575634,0.002777775,sh600649
2021-04-23,110.18,110.18,108.01,109.31,7040441,35390944,2529575634,0.00278325,sh600649
