Date,Open,High,Low,Close,Volume,amount,outstanding_share,turnover,ticker
2019-12-20,3.64,3.67,3.59,3.59,13443686,44151760,4391629404,0.003061207,sh601718
2019-12-23,3.59,3.6,3.49,3.5,16270722,52261748,4391629404,0.00370494,sh601718
2019-12-24,3.49,3.54,3.47,3.53,11409447,36256093,4391629404,0.002597999,sh601718
2019-12-25,3.53,3.54,3.48,3.49,12681200,40222355,4391629404,0.002887584,sh601718
2019-12-26,3.49,3.53,3.47,3.53,13905200,44003589,4391629404,0.003166296,sh601718
2019-12-27,3.53,3.57,3.51,3.51,16107350,51616262,4391629404,0.003667739,sh601718
2019-12-30,3.51,3.55,3.47,3.55,16965259,54012196,4391629404,0.00386309,sh601718
2019-12-31,3.55,3.66,3.54,3.6,25229507,82187750,4391629404,0.005744908,sh601718
2020-01-02,3.61,3.68,3.6,3.65,25280341,83389528,4391629404,0.005756483,sh601718
2020-01-03,3.66,3.69,3.64,3.65,23842306,78830668,4391629404,0.005429034,sh601718
2020-01-06,3.67,3.69,3.64,3.69,32909856,109336828,4391629404,0.007493769,sh601718
2020-01-07,3.68,3.72,3.67,3.7,22882276,76515340,4391629404,0.00521043,sh601718
2020-01-08,3.7,3.76,3.64,3.64,29597139,99078472,4391629404,0.006739444,sh601718
2020-01-09,3.68,3.69,3.65,3.68,16119105,53565665,4391629404,0.003670416,sh601718
2020-01-10,3.68,3.69,3.6,3.64,19292740,63598127,4391629404,0.004393071,sh601718
2020-01-13,3.65,3.67,3.6,3.67,14364440,47255172,4391629404,0.003270868,sh601718
2020-01-14,3.66,3.69,3.65,3.65,12901200,42793438,4391629404,0.00293768,sh601718
2020-01-15,3.65,3.67,3.59,3.6,13545300,44442106,4391629404,0.003084345,sh601718
2020-01-16,3.61,3.65,3.58,3.59,15863503,51858144,4391629404,0.003612213,sh601718
2020-01-17,3.59,3.62,3.56,3.58,12331753,40109818,4391629404,0.002808013,sh601718
2020-01-20,3.64,3.7,3.62,3.69,30938945,102893780,4391629404,0.007044981,sh601718
2020-01-21,3.77,4.06,3.7,4.06,91846912,322890904,4391629404,0.020914085,sh601718
2020-01-22,3.92,4.0,3.76,3.79,88760295,309392499,4391629404,0.020211244,sh601718
2020-01-23,3.93,4.14,3.9,4.07,136921618,499466850,4391629404,0.031177863,sh601718
2020-02-03,4.48,4.48,4.21,4.48,168575347,674492826,4391629404,0.038385604,sh601718
2020-02-04,4.48,4.81,4.21,4.56,181714544,741898660,4391629404,0.041377477,sh601718
2020-02-05,4.52,4.91,4.41,4.78,165123554,694578138,4391629404,0.03759961,sh601718
2020-02-06,4.75,5.14,4.69,4.98,169837697,768794781,4391629404,0.038673049,sh601718
2020-02-07,4.93,5.15,4.74,4.8,149575196,669304878,4391629404,0.034059157,sh601718
2020-02-10,4.82,4.98,4.42,4.53,128187189,537939487,4391629404,0.029188981,sh601718
2020-02-11,4.53,4.54,4.2,4.31,101180570,397138702,4391629404,0.023039414,sh601718
2020-02-12,4.24,4.34,4.19,4.29,69178390,267011248,4391629404,0.015752329,sh601718
2020-02-13,4.29,4.33,4.19,4.21,51246491,196744351,4391629404,0.011669129,sh601718
2020-02-14,4.2,4.25,4.12,4.15,48267074,182452420,4391629404,0.010990698,sh601718
2020-02-17,4.31,4.36,4.24,4.32,69723879,272053244,4391629404,0.01587654,sh601718
2020-02-18,4.3,4.66,4.27,4.59,114600477,466589960,4391629404,0.026095207,sh601718
2020-02-19,4.64,4.64,4.42,4.43,74626913,305053119,4391629404,0.01699299,sh601718
2020-02-20,4.41,4.54,4.4,4.48,58307840,234979059,4391629404,0.01327704,sh601718
2020-02-21,4.49,4.52,4.43,4.46,48646573,196189021,4391629404,0.011077113,sh601718
2020-02-24,4.59,4.9,4.56,4.83,133002956,571608242,4391629404,0.03028556,sh601718
2020-02-25,4.85,5.14,4.76,4.96,168226250,752400888,4391629404,0.038306112,sh601718
2020-02-26,5.01,5.04,4.67,4.69,114354216,495099688,4391629404,0.026039132,sh601718
2020-02-27,4.73,4.81,4.53,4.74,88751766,375728464,4391629404,0.020209302,sh601718
2020-02-28,4.7,5.22,4.7,5.22,227285934,1030951990,4391629404,0.051754352,sh601718
2020-03-02,5.18,5.61,5.01,5.37,203814675,978162221,4391629404,0.046409807,sh601718
2020-03-03,5.25,5.49,5.09,5.24,154314766,733397043,4391629404,0.035138385,sh601718
2020-03-04,5.25,5.39,5.15,5.23,105722582,503816008,4391629404,0.024073657,sh601718
2020-03-05,5.27,5.47,5.22,5.3,124045484,598862376,4391629404,0.028245891,sh601718
2020-03-06,5.29,5.71,5.26,5.59,174271886,872597098,4391629404,0.03968274,sh601718
2020-03-09,5.74,5.87,5.44,5.48,180231473,918149104,4391629404,0.041039773,sh601718
2020-03-10,5.23,5.32,4.93,5.08,138792249,640714582,4391629404,0.031603816,sh601718
2020-03-11,5.06,5.39,5.06,5.24,110953062,522935892,4391629404,0.025264669,sh601718
2020-03-12,5.48,5.5,4.99,5.05,90816561,428373613,4391629404,0.020679468,sh601718
2020-03-13,4.73,4.94,4.64,4.75,97565392,422531492,4391629404,0.022216217,sh601718
2020-03-16,4.85,5.02,4.74,4.76,84046765,370956551,4391629404,0.019137946,sh601718
2020-03-17,4.75,4.81,4.35,4.54,78594212,322240734,4391629404,0.017896367,sh601718
2020-03-18,4.56,4.74,4.5,4.64,78681385,328354134,4391629404,0.017916217,sh601718
2020-03-19,4.62,4.62,4.38,4.52,58137592,236858484,4391629404,0.013238274,sh601718
2020-03-20,4.56,4.62,4.44,4.52,45761093,187685314,4391629404,0.010420072,sh601718
2020-03-23,4.53,4.66,4.45,4.49,64879177,267711757,4391629404,0.014773372,sh601718
2020-03-24,4.53,4.56,4.39,4.46,48882438,197355686,4391629404,0.01113082,sh601718
2020-03-25,4.55,4.67,4.45,4.64,90057086,370029820,4391629404,0.020506531,sh601718
2020-03-26,4.59,4.7,4.48,4.62,87571024,363624087,4391629404,0.01994044,sh601718
2020-03-27,4.64,4.71,4.55,4.62,79081509,331815381,4391629404,0.018007328,sh601718
2020-03-30,4.64,4.76,4.6,4.63,78767442,332264382,4391629404,0.017935813,sh601718
2020-03-31,4.62,4.63,4.43,4.43,69037997,281108256,4391629404,0.01572036,sh601718
2020-04-01,4.38,4.39,4.17,4.18,74332900,285995267,4391629404,0.016926041,sh601718
2020-04-02,4.19,4.23,4.06,4.2,64377816,242200669,4391629404,0.01465921,sh601718
2020-04-03,4.21,4.28,4.1,4.15,60429621,228904860,4391629404,0.013760182,sh601718
2020-04-07,4.23,4.27,4.15,4.25,78506791,299452667,4391629404,0.017876461,sh601718
2020-04-08,4.23,4.29,4.17,4.24,66287756,253200551,4391629404,0.015094114,sh601718
2020-04-09,4.27,4.29,4.2,4.21,64009666,244882730,4391629404,0.01457538,sh601718
2020-04-10,4.2,4.2,4.03,4.06,66669310,247396444,4391629404,0.015180996,sh601718
2020-04-13,4.04,4.24,4.01,4.21,74281192,278141621,4391629404,0.016914267,sh601718
2020-04-14,4.19,4.2,4.12,4.18,42843205,160977197,4391629404,0.009755651,sh601718
2020-04-15,4.21,4.29,4.17,4.19,67613600,259228833,4391629404,0.015396017,sh601718
2020-04-16,4.29,4.41,4.25,4.32,88519650,347062204,4391629404,0.020156448,sh601718
2020-04-17,4.34,4.34,4.23,4.29,61078396,237142662,4391629404,0.013907912,sh601718
2020-04-20,4.29,4.48,4.23,4.38,57123200,224029351,4391629404,0.013007291,sh601718
2020-04-21,4.33,4.44,4.25,4.31,63638505,250321467,4391629404,0.014490864,sh601718
2020-04-22,4.28,4.32,4.25,4.31,34448690,133863727,4391629404,0.007844171,sh601718
2020-04-23,4.31,4.43,4.29,4.33,44058910,173771610,4391629404,0.010032474,sh601718
2020-04-24,4.29,4.32,4.2,4.21,43131568,165740103,4391629404,0.009821313,sh601718
2020-04-27,4.21,4.25,4.14,4.21,26587268,101389105,4391629404,0.006054078,sh601718
2020-04-28,4.2,4.21,4.01,4.07,38603944,142717370,4391629404,0.008790346,sh601718
2020-04-29,4.03,4.07,3.78,3.87,64396664,228506160,4391629404,0.014663501,sh601718
2020-04-30,3.86,3.92,3.81,3.9,36242959,127420047,4391629404,0.008252736,sh601718
2020-05-06,3.88,4.0,3.85,3.94,30422865,108201483,4391629404,0.006927466,sh601718
2020-05-07,3.93,3.97,3.9,3.91,27843721,98769800,4391629404,0.00634018,sh601718
2020-05-08,3.9,3.92,3.87,3.9,33749109,118938710,4391629404,0.007684872,sh601718
2020-05-11,3.91,3.93,3.87,3.89,25555088,90141477,4391629404,0.005819045,sh601718
2020-05-12,3.9,3.9,3.79,3.83,28764383,99792554,4391629404,0.00654982,sh601718
2020-05-13,3.82,3.87,3.79,3.87,20884797,72637723,4391629404,0.004755592,sh601718
2020-05-14,3.8,3.81,3.77,3.78,27083993,92808608,4391629404,0.006167185,sh601718
2020-05-15,3.8,3.81,3.73,3.75,21639413,73868147,4391629404,0.004927422,sh601718
2020-05-18,4.09,4.09,3.89,3.9,80434287,288785190,4391629404,0.018315363,sh601718
2020-05-19,3.96,3.98,3.86,3.88,42742071,150769907,4391629404,0.009732622,sh601718
2020-05-20,3.89,4.09,3.86,4.01,79831459,289036050,4391629404,0.018178096,sh601718
2020-05-21,3.96,3.96,3.87,3.87,50144432,177031744,4391629404,0.011418184,sh601718
2020-05-22,3.86,3.87,3.72,3.73,37318601,127448349,4391629404,0.008497666,sh601718
2020-05-25,3.73,3.75,3.68,3.7,19746300,66069506,4391629404,0.004496349,sh601718
2020-05-26,3.7,3.73,3.69,3.72,16441501,55311587,4391629404,0.003743827,sh601718
2020-05-27,3.72,3.73,3.61,3.64,27227302,90291628,4391629404,0.006199818,sh601718
2020-05-28,3.64,3.66,3.59,3.6,20419822,66955231,4391629404,0.004649714,sh601718
2020-05-29,3.61,3.65,3.59,3.64,16400731,53693312,4391629404,0.003734543,sh601718
2020-06-01,3.65,3.72,3.64,3.71,23982587,80133099,4391629404,0.005460977,sh601718
2020-06-02,3.72,3.75,3.7,3.73,19563893,65888015,4391629404,0.004454814,sh601718
2020-06-03,3.73,3.82,3.72,3.75,35940711,123136034,4391629404,0.008183913,sh601718
2020-06-04,3.79,3.81,3.7,3.72,22523388,76062229,4391629404,0.005128709,sh601718
2020-06-05,3.73,3.76,3.7,3.72,20138350,67785858,4391629404,0.004585621,sh601718
2020-06-08,3.73,3.75,3.7,3.7,16605223,55840413,4391629404,0.003781108,sh601718
2020-06-09,3.71,3.72,3.66,3.68,21472203,71592700,4391629404,0.004889348,sh601718
2020-06-10,3.68,3.68,3.59,3.61,32327888,106189886,4391629404,0.007361251,sh601718
2020-06-11,3.61,3.7,3.6,3.67,35064483,116406159,4391629404,0.00798439,sh601718
2020-06-12,3.64,3.66,3.6,3.65,33822432,111330665,4391629404,0.007701568,sh601718
2020-06-15,3.69,3.81,3.68,3.8,69988770,237330292,4391629404,0.015936857,sh601718
2020-06-16,3.78,3.79,3.73,3.76,36493465,123939897,4391629404,0.008309778,sh601718
2020-06-17,3.81,3.9,3.79,3.8,48040194,166502752,4391629404,0.010939036,sh601718
2020-06-18,3.78,3.79,3.73,3.77,32704718,111416970,4391629404,0.007447058,sh601718
2020-06-19,3.75,3.77,3.71,3.75,28278514,95740634,4391629404,0.006439185,sh601718
2020-06-22,3.75,3.77,3.72,3.73,24783869,83950993,4391629404,0.005643434,sh601718
2020-06-23,3.73,3.75,3.67,3.69,27937303,93592757,4391629404,0.006361489,sh601718
2020-06-24,3.69,3.7,3.66,3.67,18933031,62924123,4391629404,0.004311163,sh601718
2020-06-29,3.67,3.7,3.65,3.65,20572901,68335472,4391629404,0.004684571,sh601718
2020-06-30,3.66,3.68,3.65,3.67,19635203,65116682,4391629404,0.004471052,sh601718
2020-07-01,3.67,3.7,3.65,3.7,24636512,81903831,4391629404,0.00560988,sh601718
2020-07-02,3.69,3.76,3.68,3.76,39872786,134573360,4391629404,0.009079269,sh601718
2020-07-03,3.77,3.82,3.76,3.82,46847486,160735629,4391629404,0.01066745,sh601718
2020-07-06,3.86,4.01,3.85,3.99,94110921,334574318,4391629404,0.021429614,sh601718
2020-07-07,4.03,4.09,3.96,3.96,89407994,324157419,4391629404,0.020358729,sh601718
2020-07-08,3.99,4.18,3.92,4.13,103400444,379726316,4391629404,0.023544893,sh601718
2020-07-09,4.1,4.2,4.08,4.2,99373541,373271325,4391629404,0.022627943,sh601718
2020-07-10,4.2,4.34,4.14,4.17,87643349,335499510,4391629404,0.019956909,sh601718
2020-07-13,4.17,4.49,4.14,4.42,112347746,442279423,4391629404,0.025582247,sh601718
2020-07-14,4.44,4.48,4.24,4.31,87668418,344442366,4391629404,0.019962618,sh601718
2020-07-15,4.34,4.36,4.22,4.22,57781685,223502409,4391629404,0.013157232,sh601718
2020-07-16,4.23,4.25,3.99,4.03,59757348,224314346,4391629404,0.013607102,sh601718
2020-07-17,4.04,4.11,4.02,4.04,37658243,138544488,4391629404,0.008575005,sh601718
2020-07-20,4.08,4.2,4.07,4.2,41588425,154644266,4391629404,0.00946993,sh601718
2020-07-21,4.22,4.26,4.14,4.18,33702295,126704334,4391629404,0.007674212,sh601718
2020-07-22,4.17,4.24,4.16,4.16,37986786,143163370,4391629404,0.008649816,sh601718
2020-07-23,4.16,4.33,4.14,4.29,85178423,324999914,4391629404,0.019395631,sh601718
2020-07-24,4.26,4.32,4.07,4.08,66578825,249613047,4391629404,0.015160392,sh601718
2020-07-27,4.12,4.13,3.99,4.02,34620308,125596813,4391629404,0.007883249,sh601718
2020-07-28,4.04,4.11,4.03,4.07,29541416,107651982,4391629404,0.006726755,sh601718
2020-07-29,4.06,4.12,4.02,4.12,33615949,123267842,4391629404,0.00765455,sh601718
2020-07-30,4.11,4.18,4.09,4.09,37644823,139506729,4391629404,0.008571949,sh601718
2020-07-31,4.09,4.14,4.06,4.09,40814079,150231211,4391629404,0.009293607,sh601718
2020-08-03,4.12,4.29,4.12,4.24,67178872,254905823,4391629404,0.015297027,sh601718
2020-08-04,4.27,4.28,4.17,4.18,45330161,171186445,4391629404,0.010321946,sh601718
2020-08-05,4.18,4.29,4.11,4.28,65428416,246950451,4391629404,0.014898437,sh601718
2020-08-06,4.24,4.55,4.16,4.46,100275032,388795935,4391629404,0.022833218,sh601718
2020-08-07,4.37,4.42,4.29,4.35,72292039,282684523,4391629404,0.016461325,sh601718
2020-08-10,4.36,4.43,4.32,4.36,52311370,205322890,4391629404,0.011911608,sh601718
2020-08-11,4.35,4.36,4.21,4.22,50536013,194527609,4391629404,0.011507349,sh601718
2020-08-12,4.23,4.24,4.08,4.16,45800819,170247512,4391629404,0.010429117,sh601718
2020-08-13,4.16,4.19,4.14,4.16,23218645,86938883,4391629404,0.005287023,sh601718
2020-08-14,4.17,4.24,4.14,4.23,29707159,112281058,4391629404,0.006764496,sh601718
2020-08-17,4.24,4.31,4.21,4.29,37786001,144889976,4391629404,0.008604096,sh601718
2020-08-18,4.29,4.38,4.27,4.3,42802604,165655272,4391629404,0.009746406,sh601718
2020-08-19,4.31,4.38,4.26,4.26,45158908,174857115,4391629404,0.010282951,sh601718
2020-08-20,4.27,4.29,4.18,4.22,29873224,113617618,4391629404,0.00680231,sh601718
2020-08-21,4.24,4.26,4.18,4.22,23711874,89845161,4391629404,0.005399334,sh601718
2020-08-24,4.22,4.26,4.18,4.21,21309701,80517617,4391629404,0.004852345,sh601718
2020-08-25,4.22,4.24,4.12,4.13,30919287,115774407,4391629404,0.007040505,sh601718
2020-08-26,4.13,4.27,4.13,4.17,37445777,141158141,4391629404,0.008526625,sh601718
2020-08-27,4.06,4.06,3.96,3.98,66570471,238931651,4391629404,0.01515849,sh601718
2020-08-28,3.99,4.0,3.9,3.96,40069335,141676243,4391629404,0.009124025,sh601718
2020-08-31,3.96,4.0,3.93,3.93,28927682,103007986,4391629404,0.006587004,sh601718
2020-09-01,3.94,3.98,3.9,3.94,23036993,81241834,4391629404,0.00524566,sh601718
2020-09-02,3.97,3.98,3.9,3.93,27622633,97480934,4391629404,0.006289837,sh601718
2020-09-03,3.93,3.93,3.88,3.89,25887959,90696533,4391629404,0.005894841,sh601718
2020-09-04,3.85,3.88,3.82,3.87,26773192,92452365,4391629404,0.006096414,sh601718
2020-09-07,3.87,3.9,3.8,3.81,25651126,88664167,4391629404,0.005840913,sh601718
2020-09-08,3.83,3.93,3.8,3.9,30863426,107091440,4391629404,0.007027785,sh601718
2020-09-09,3.87,4.0,3.84,3.94,44631233,157965995,4391629404,0.010162796,sh601718
2020-09-10,3.98,3.99,3.77,3.79,41902391,145135158,4391629404,0.009541422,sh601718
2020-09-11,3.77,3.81,3.74,3.79,20402756,69219907,4391629404,0.004645828,sh601718
2020-09-14,3.79,3.81,3.77,3.8,19128349,65065210,4391629404,0.004355638,sh601718
2020-09-15,3.81,3.81,3.78,3.8,14383480,48912276,4391629404,0.003275204,sh601718
2020-09-16,3.8,3.8,3.77,3.79,12687744,43079523,4391629404,0.002889074,sh601718
2020-09-17,3.79,3.8,3.74,3.77,17116646,57869540,4391629404,0.003897562,sh601718
2020-09-18,3.77,3.82,3.75,3.81,18277067,62272188,4391629404,0.004161796,sh601718
2020-09-21,3.82,3.87,3.81,3.83,22505856,77542421,4391629404,0.005124717,sh601718
2020-09-22,3.81,3.87,3.78,3.79,20856502,71601557,4391629404,0.004749149,sh601718
2020-09-23,3.81,3.82,3.79,3.81,10998743,37565576,4391629404,0.002504479,sh601718
2020-09-24,3.8,3.81,3.74,3.77,16360140,55368981,4391629404,0.003725301,sh601718
2020-09-25,3.77,3.78,3.72,3.72,12823994,43054008,4391629404,0.002920099,sh601718
2020-09-28,3.72,3.75,3.67,3.68,15591726,51799060,4391629404,0.003550328,sh601718
2020-09-29,3.69,3.72,3.68,3.7,11428453,38015495,4391629404,0.002602326,sh601718
2020-09-30,3.7,3.73,3.69,3.72,13235405,44085533,4391629404,0.00301378,sh601718
2020-10-09,3.74,3.8,3.74,3.79,15465459,52436856,4391629404,0.003521577,sh601718
2020-10-12,3.8,3.87,3.79,3.87,22099158,76047733,4391629404,0.005032109,sh601718
2020-10-13,3.85,3.85,3.81,3.83,16539100,56799085,4391629404,0.003766051,sh601718
2020-10-14,3.82,3.93,3.82,3.85,32673602,113896930,4391629404,0.007439973,sh601718
2020-10-15,3.84,3.88,3.77,3.82,26671377,91341011,4391629404,0.00607323,sh601718
2020-10-16,3.82,3.85,3.79,3.8,13089336,44817968,4391629404,0.002980519,sh601718
2020-10-19,3.81,3.85,3.79,3.84,27399655,93958828,4391629404,0.006239064,sh601718
2020-10-20,3.84,3.87,3.8,3.84,22584165,77726081,4391629404,0.005142548,sh601718
2020-10-21,3.88,3.89,3.81,3.83,20597526,71079218,4391629404,0.004690179,sh601718
2020-10-22,3.84,3.85,3.77,3.78,19786243,67334062,4391629404,0.004505445,sh601718
2020-10-23,3.78,3.81,3.74,3.75,16168145,54784922,4391629404,0.003681582,sh601718
2020-10-26,3.77,3.78,3.72,3.73,11988553,40299398,4391629404,0.002729864,sh601718
2020-10-27,3.71,3.75,3.71,3.74,11689843,39161264,4391629404,0.002661846,sh601718
2020-10-28,3.73,3.74,3.68,3.71,14968400,49753539,4391629404,0.003408393,sh601718
2020-10-29,3.7,3.73,3.68,3.69,15157411,50319610,4391629404,0.003451432,sh601718
2020-10-30,3.69,3.7,3.59,3.6,25774154,84256770,4391629404,0.005868927,sh601718
2020-11-02,3.62,3.62,3.52,3.55,19197620,61294361,4391629404,0.004371412,sh601718
2020-11-03,3.55,3.63,3.55,3.61,14471551,46836675,4391629404,0.003295258,sh601718
2020-11-04,3.62,3.63,3.57,3.59,11257332,36257083,4391629404,0.002563361,sh601718
2020-11-05,3.61,3.64,3.58,3.63,17534101,56816581,4391629404,0.003992619,sh601718
2020-11-06,3.63,3.63,3.6,3.63,11896125,38596545,4391629404,0.002708818,sh601718
2020-11-09,3.63,3.68,3.62,3.63,87899018,286934435,4391629404,0.020015126,sh601718
2020-11-10,3.64,3.65,3.59,3.6,33201829,108088193,4391629404,0.007560253,sh601718
2020-11-11,3.6,3.61,3.55,3.59,24966155,80319874,4391629404,0.005684941,sh601718
2020-11-12,3.59,3.62,3.58,3.59,13954619,44991939,4391629404,0.003177549,sh601718
2020-11-13,3.6,3.6,3.55,3.57,16376297,52520962,4391629404,0.00372898,sh601718
2020-11-16,3.59,3.63,3.59,3.63,22967564,74457963,4391629404,0.00522985,sh601718
2020-11-17,3.62,3.64,3.6,3.63,22994400,74679096,4391629404,0.005235961,sh601718
2020-11-18,3.62,3.65,3.62,3.64,20144451,65786340,4391629404,0.004587011,sh601718
2020-11-19,3.63,3.63,3.61,3.62,15613620,50732811,4391629404,0.003555314,sh601718
2020-11-20,3.62,3.63,3.59,3.63,19015600,61629901,4391629404,0.004329965,sh601718
2020-11-23,3.63,3.69,3.61,3.64,69768003,228165459,4391629404,0.015886587,sh601718
2020-11-24,3.62,3.64,3.61,3.62,28395050,92322224,4391629404,0.006465721,sh601718
2020-11-25,3.63,3.63,3.59,3.59,27383159,88698995,4391629404,0.006235307,sh601718
2020-11-26,3.59,3.61,3.58,3.6,19829459,63874149,4391629404,0.004515285,sh601718
2020-11-27,3.6,3.62,3.58,3.62,16831100,54376423,4391629404,0.003832541,sh601718
2020-11-30,3.62,3.65,3.6,3.61,51192201,166462351,4391629404,0.011656767,sh601718
2020-12-01,3.61,3.62,3.59,3.61,40321400,130573016,4391629404,0.009181421,sh601718
2020-12-02,3.62,3.65,3.61,3.63,45045926,146922290,4391629404,0.010257224,sh601718
2020-12-03,3.64,3.64,3.6,3.6,32867112,106481975,4391629404,0.007484036,sh601718
2020-12-04,3.61,3.61,3.58,3.59,22479331,72437556,4391629404,0.005118677,sh601718
2020-12-07,3.6,3.6,3.54,3.55,32426100,103729332,4391629404,0.007383615,sh601718
2020-12-08,3.54,3.57,3.53,3.53,17278386,55022961,4391629404,0.003934391,sh601718
2020-12-09,3.54,3.54,3.45,3.45,35106200,110180499,4391629404,0.007993889,sh601718
2020-12-10,3.45,3.47,3.43,3.45,22480710,69521844,4391629404,0.005118991,sh601718
2020-12-11,3.45,3.48,3.36,3.4,32826563,100620832,4391629404,0.007474803,sh601718
2020-12-14,3.4,3.41,3.38,3.4,17425095,53037466,4391629404,0.003967797,sh601718
2020-12-15,3.39,3.4,3.36,3.39,16574981,50298016,4391629404,0.003774221,sh601718
2020-12-16,3.38,3.4,3.34,3.35,19183542,57895830,4391629404,0.004368206,sh601718
2020-12-17,3.35,3.36,3.29,3.35,23870925,71429405,4391629404,0.005435551,sh601718
2020-12-18,3.34,3.41,3.33,3.38,23795438,72214934,4391629404,0.005418362,sh601718
2020-12-21,3.38,3.41,3.35,3.39,15505708,47176591,4391629404,0.003530741,sh601718
2020-12-22,3.39,3.49,3.38,3.41,42629800,131507516,4391629404,0.009707058,sh601718
2020-12-23,3.4,3.41,3.35,3.41,23666785,71825053,4391629404,0.005389067,sh601718
2020-12-24,3.41,3.42,3.34,3.35,21572400,65218331,4391629404,0.004912163,sh601718
2020-12-25,3.34,3.4,3.32,3.35,31123517,93770136,4391629404,0.007087009,sh601718
2020-12-28,3.35,3.36,3.32,3.33,22210443,66483250,4391629404,0.005057449,sh601718
2020-12-29,3.33,3.41,3.32,3.4,25321015,76685549,4391629404,0.005765745,sh601718
2020-12-30,3.4,3.4,3.36,3.38,16261300,49330107,4391629404,0.003702794,sh601718
2020-12-31,3.38,3.4,3.36,3.38,26043952,78880317,4391629404,0.005930362,sh601718
2021-01-04,3.38,3.51,3.35,3.42,63012277,193593175,4391629404,0.014348268,sh601718
2021-01-05,3.42,3.42,3.36,3.4,34204822,104199295,4391629404,0.00778864,sh601718
2021-01-06,3.39,3.52,3.38,3.48,61090238,189451761,4391629404,0.013910609,sh601718
2021-01-07,3.45,3.48,3.38,3.4,39592161,121616149,4391629404,0.009015369,sh601718
2021-01-08,3.39,3.43,3.36,3.41,29930301,91272899,4391629404,0.006815307,sh601718
2021-01-11,3.43,3.43,3.33,3.34,30742101,93070675,4391629404,0.007000158,sh601718
2021-01-12,3.34,3.42,3.34,3.38,24576163,74695986,4391629404,0.005596138,sh601718
2021-01-13,3.38,3.4,3.31,3.34,34980393,104904853,4391629404,0.007965242,sh601718
2021-01-14,3.34,3.41,3.34,3.38,25981599,78743494,4391629404,0.005916164,sh601718
2021-01-15,3.38,3.41,3.36,3.4,20094776,61129153,4391629404,0.004575699,sh601718
2021-01-18,3.4,3.43,3.39,3.41,22050044,67449340,4391629404,0.005020925,sh601718
2021-01-19,3.41,3.44,3.39,3.42,33093877,101458403,4391629404,0.007535672,sh601718
